File,Folder,Fs,NumChannels,Channel,Dur_ms,tL_ms,tR_ms,fAM_Hz,fAM_kHz,PeakProminence,EnvLP_Hz,Presence_RMS,Fmax_kHz,AM_Method,Tau_xcorr_ms,Tau_cep_ms,Tau_ripple_ms,Tau_cons_ms,OverlapFlag,nCorrPeaks,DurInfl_ms,fRipple_Hz,fRipple_kHz,DurCorr_ms
Call_08.wav,/Users/ravi/Documents/projects/ripples/code/data/20250817/BAT026_Analysis/segment_01,192000,4,2,3.9375,10.5260416666667,14.4635416666667,1218.75,1.21875,0.261412986731275,5000,0.00197526348020179,52,welch,0.276041666666667,0.25,1.93939393939394,0.276041666666667,1,7,0.276041666666667,3622.64150943396,3.62264150943396,3.66145833333333
Call_08.wav,/Users/ravi/Documents/projects/ripples/code/data/20250817/BAT026_Analysis/segment_01,192000,4,3,3.97916666666667,12.078125,16.0572916666667,843.75,0.84375,0.356453702987131,5000,0.00132042504374706,53,welch,0.213541666666667,0.328125,1.93939393939394,0.328125,1,5,0.328125,3047.61904761905,3.04761904761905,3.65104166666667
Call_08.wav,/Users/ravi/Documents/projects/ripples/code/data/20250817/BAT026_Analysis/segment_01,192000,4,4,4.56770833333333,12.484375,17.0520833333333,3093.75,3.09375,0.00506142377956782,5000,0.000882063610673377,57,welch,0.213541666666667,0.25,1.93939393939394,0.25,1,3,0.25,4000,4,4.31770833333333
Call_04.wav,/Users/ravi/Documents/projects/ripples/code/data/20250817/BAT026_Analysis/segment_02,192000,4,1,3.85416666666667,10.921875,14.7760416666667,1500,1.5,0.308512142607581,5000,0.000911019605585305,56,welch,0.291666666666667,0.265625,1.93939393939394,0.291666666666667,1,7,0.291666666666667,3428.57142857143,3.42857142857143,3.5625
Call_04.wav,/Users/ravi/Documents/projects/ripples/code/data/20250817/BAT026_Analysis/segment_02,192000,4,2,3.46875,7.07291666666667,10.5416666666667,1500,1.5,0.293585031553502,5000,0.00124158597659405,53,welch,0.265625,0.265625,1.93939393939394,0.265625,1,9,0.265625,3764.70588235294,3.76470588235294,3.203125
Call_04.wav,/Users/ravi/Documents/projects/ripples/code/data/20250817/BAT026_Analysis/segment_02,192000,4,3,4.109375,9.22916666666667,13.3385416666667,1125,1.125,0.304712788065679,5000,0.000688674868061551,56,welch,0.223958333333333,0.21875,1.93939393939394,0.223958333333333,1,3,0.223958333333333,4465.11627906977,4.46511627906977,3.88541666666667
Call_04.wav,/Users/ravi/Documents/projects/ripples/code/data/20250817/BAT026_Analysis/segment_02,192000,4,4,4.25520833333333,8.609375,12.8645833333333,1031.25,1.03125,0.312688743159576,5000,0.000813286453960481,56,welch,0.21875,0.536458333333333,1.93939393939394,NaN,0,4,NaN,NaN,NaN,4.25520833333333
Call_06.wav,/Users/ravi/Documents/projects/ripples/code/data/20250817/BAT026_Analysis/segment_02,192000,4,1,4.578125,11.8385416666667,16.4166666666667,1125,1.125,0.266494177527994,5000,0.00124592771685071,60,welch,0.234375,0.260416666666667,1.93939393939394,0.260416666666667,1,6,0.260416666666667,3840,3.84,4.31770833333333
Call_06.wav,/Users/ravi/Documents/projects/ripples/code/data/20250817/BAT026_Analysis/segment_02,192000,4,2,3.66145833333333,8.52604166666667,12.1875,1078.125,1.078125,0.127219979194719,5000,0.00232886934340511,54,welch,0.239583333333333,0.21875,1.93939393939394,0.239583333333333,1,9,0.239583333333333,4173.91304347826,4.17391304347826,3.421875
Call_06.wav,/Users/ravi/Documents/projects/ripples/code/data/20250817/BAT026_Analysis/segment_02,192000,4,3,4.02083333333333,11.0208333333333,15.0416666666667,3046.875,3.046875,0.00514482358168092,5000,0.0013791220265806,53,welch,0.21875,0.479166666666667,1.93939393939394,NaN,0,5,NaN,NaN,NaN,4.02083333333333
Call_06.wav,/Users/ravi/Documents/projects/ripples/code/data/20250817/BAT026_Analysis/segment_02,192000,4,4,4.00520833333333,10.4114583333333,14.4166666666667,843.75,0.84375,0.462150463424336,5000,0.00140351303668262,53,welch,0.21875,0.828125,1.93939393939394,NaN,0,1,NaN,NaN,NaN,4.00520833333333
Call_07.wav,/Users/ravi/Documents/projects/ripples/code/data/20250817/BAT026_Analysis/segment_02,192000,4,1,4.05208333333333,13.0885416666667,17.140625,1125,1.125,0.435185427450124,5000,0.00161136879856455,53,welch,0.25,0.255208333333333,1.93939393939394,0.255208333333333,1,10,0.255208333333333,3918.36734693878,3.91836734693878,3.796875
